FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;PERIODO;TASA_URBANIZACION;KG_PER_CAPITA
9012023;180;21210;SIERRA;ANCASH;HUAYLAS;YURACMARCA;1795;476;1319;111.6;2014;0.26518105849582174;62.17270194986072
9012023;181;21301;SIERRA;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;3771;1412;2359;330.8;2014;0.37443648899496157;87.72208963139751
9012023;182;21302;SIERRA;ANCASH;MARISCAL LUZURIAGA;CASCA;4504;222;4282;52.01;2014;0.049289520426287745;11.547513321492007
9012023;183;21303;SIERRA;ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;1378;211;1167;49.41;2014;0.15312046444121916;35.85631349782293
9012023;184;21304;SIERRA;ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;2269;213;2056;49.96;2014;0.09387395328338476;22.018510356985455
9012023;185;21305;SIERRA;ANCASH;MARISCAL LUZURIAGA;LLAMA;1277;161;1116;37.61;2014;0.12607674236491778;29.451840250587313
9012023;186;21306;SIERRA;ANCASH;MARISCAL LUZURIAGA;LLUMPA;6311;360;5951;84.33;2014;0.057043257803834575;13.36238314054825
9012023;187;21307;SIERRA;ANCASH;MARISCAL LUZURIAGA;LUCMA;3254;149;3105;34.81;2014;0.04578979717271051;10.69760295021512
9012023;188;21308;SIERRA;ANCASH;MARISCAL LUZURIAGA;MUSGA;1040;212;828;49.66;2014;0.20384615384615384;47.75
9012023;189;21401;SIERRA;ANCASH;OCROS;OCROS;1070;654;416;153.14;2014;0.611214953271028;143.1214953271028
9012023;190;21402;SIERRA;ANCASH;OCROS;ACAS;1002;554;448;129.8;2014;0.5528942115768463;129.54091816367267
9012023;191;21403;SIERRA;ANCASH;OCROS;CAJAMARQUILLA;558;548;10;128.29;2014;0.982078853046595;229.91039426523295
